Employee_ID,Age,first_name,last_name,gender,Department,Job_Role,Education_Level,Marital_Status,Job_Tenure,Distance_From_Home,Gender_Clean,Performance_Rating,Last_Promotion_Year,Training_Hours,Work_Life_Balance,Job_Satisfaction,attrition,Exit_Interview_Score,Attrition_Flag,Years_Since_Promotion,Tenure_Bucket,Age_Group,Distance_Band,Promo_Gap_Bucket,Salary_Band,Exit_Score_Category,Performance_Category,Satisfaction_Category,WLB_Category,Attrition_Risk_Score,Risk_Segment
864,22,Barbette,Howlings,Female,Sales,Marketing Lead,PhD,Married,19,23,Female,1,2019,17,4,4,False,,0,5,11–20 yrs,18–25,Medium (11–25 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Needs Improvement,High,Good,2.396,Medium Risk
865,29,Frank,Wanklyn,Female,Operations,Senior Developer,Master's,Divorced,7,42,Female,1,2021,193,2,1,False,,0,3,6–10 yrs,26–35,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Very Low,Poor,3.734,High Risk
866,44,Perla,Jeenes,Female,HR,Marketing Lead,Bachelor's,Married,4,19,Female,2,2019,130,2,2,False,,0,5,3–5 yrs,36–45,Medium (11–25 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Low,Poor,3.288,High Risk
867,50,Bethanne,Rudge,Bigender,Marketing,Marketing Lead,Bachelor's,Divorced,19,15,Non-Binary / Other,1,2022,165,5,5,False,,0,2,11–20 yrs,46–55,Medium (11–25 km),0–2 yrs,Band 4 – High,N/A (Still Employed),Needs Improvement,Very High,Excellent,1.68,Low Risk
868,37,Leann,Monk,Female,HR,Senior Developer,Bachelor's,Married,12,44,Female,2,2018,171,3,3,False,,0,6,11–20 yrs,36–45,Far (26–50 km),6–8 yrs,Band 3 – Mid-High,N/A (Still Employed),Below Average,Neutral,Fair,2.838,Medium Risk
869,37,Daniella,Lobb,Female,Operations,Manager,Master's,Single,5,25,Female,1,2014,126,5,2,False,,0,10,3–5 yrs,36–45,Medium (11–25 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Low,Excellent,3.0,High Risk
870,24,Zandra,Wildgoose,Female,Marketing,HR Specialist,Master's,Single,11,44,Female,1,2012,135,2,3,False,,0,12,11–20 yrs,18–25,Far (26–50 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,Neutral,Poor,3.588,High Risk
871,42,Stern,Rexworthy,Male,Finance,Marketing Lead,Bachelor's,Single,13,46,Male,1,2016,54,5,4,False,,0,8,11–20 yrs,36–45,Far (26–50 km),6–8 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,High,Excellent,2.342,Low Risk
872,46,Linda,Albrecht,Agender,IT,HR Specialist,Bachelor's,Married,19,8,Non-Binary / Other,5,2017,131,1,3,False,,0,7,11–20 yrs,46–55,Near (≤10 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Neutral,Very Poor,2.716,Medium Risk
873,29,Gertrud,Booij,Female,Marketing,Senior Developer,PhD,Divorced,1,32,Female,3,2021,175,4,5,False,,0,3,0–2 yrs,26–35,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Average,Very High,Good,1.614,Low Risk
874,46,Kari,Whoolehan,Bigender,Marketing,Marketing Lead,Bachelor's,Single,10,11,Non-Binary / Other,2,2024,149,2,3,True,2.0,1,0,6–10 yrs,46–55,Medium (11–25 km),0–2 yrs,Band 2 – Mid-Low,High Dissatisfaction,Below Average,Neutral,Poor,2.722,Medium Risk
875,38,Hardy,Blundel,Male,Operations,HR Specialist,PhD,Married,2,8,Male,1,2013,36,3,3,False,,0,11,0–2 yrs,36–45,Near (≤10 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Neutral,Fair,3.216,High Risk
876,56,Brian,Olivas,Male,Sales,HR Specialist,Master's,Divorced,19,15,Male,5,2012,19,5,5,False,,0,12,11–20 yrs,55+,Medium (11–25 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Very High,Excellent,1.38,Low Risk
877,40,Ketty,Pellington,Female,Finance,Developer,Bachelor's,Divorced,18,7,Female,1,2024,104,5,3,False,,0,0,11–20 yrs,36–45,Near (≤10 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Neutral,Excellent,2.164,Low Risk
878,23,Reynard,Sworne,Male,IT,Manager,Bachelor's,Divorced,7,19,Male,3,2010,17,3,1,False,,0,14,6–10 yrs,18–25,Medium (11–25 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Very Low,Fair,3.588,High Risk
879,55,Zena,Hupe,Female,Finance,Data Analyst,PhD,Married,13,23,Female,2,2014,166,5,1,False,,0,10,11–20 yrs,46–55,Medium (11–25 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Below Average,Very Low,Excellent,3.096,High Risk
880,45,Melodee,Stoyell,Female,Operations,HR Specialist,Bachelor's,Single,14,5,Female,5,2022,192,5,4,False,,0,2,11–20 yrs,36–45,Near (≤10 km),0–2 yrs,Band 4 – High,N/A (Still Employed),Outstanding,High,Excellent,1.16,Low Risk
881,54,Andras,Mewha,Male,Operations,Data Analyst,Bachelor's,Single,11,40,Male,4,2020,49,3,2,False,,0,4,11–20 yrs,46–55,Far (26–50 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Good,Low,Fair,2.63,Medium Risk
882,54,Kiel,Bruford,Male,IT,Senior Developer,Bachelor's,Single,12,22,Male,4,2014,190,1,1,False,,0,10,11–20 yrs,46–55,Medium (11–25 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Good,Very Low,Very Poor,3.694,High Risk
883,50,Bone,Vann,Male,Finance,Senior Developer,Bachelor's,Single,5,8,Male,4,2011,198,2,5,False,,0,13,3–5 yrs,46–55,Near (≤10 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,Very High,Poor,2.366,Medium Risk
884,53,Hoyt,Thowless,Male,Finance,Developer,PhD,Divorced,17,24,Male,1,2013,55,1,4,False,,0,11,11–20 yrs,46–55,Medium (11–25 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,High,Very Poor,3.448,High Risk
885,24,Monti,Hekkert,Male,Sales,HR Specialist,PhD,Divorced,20,6,Male,2,2022,43,3,2,False,,0,2,11–20 yrs,18–25,Near (≤10 km),0–2 yrs,Band 4 – High,N/A (Still Employed),Below Average,Low,Fair,2.862,Medium Risk
886,40,Nada,Readwing,Female,HR,Marketing Lead,Master's,Married,19,3,Female,3,2018,31,3,2,False,,0,6,11–20 yrs,36–45,Near (≤10 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Average,Low,Fair,2.856,Medium Risk
887,34,Feodora,Pervoe,Female,Finance,Senior Developer,Bachelor's,Single,8,39,Female,4,2014,117,4,5,False,,0,10,6–10 yrs,26–35,Far (26–50 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,Very High,Good,1.778,Low Risk
888,42,Halsey,McEvoy,Male,Operations,Marketing Lead,Bachelor's,Divorced,4,10,Male,2,2015,40,2,1,False,,0,9,3–5 yrs,36–45,Near (≤10 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Very Low,Poor,3.77,High Risk
889,54,Chiarra,Imorts,Female,IT,Senior Developer,Master's,Divorced,13,12,Female,2,2019,24,2,4,True,3.0,1,5,11–20 yrs,46–55,Medium (11–25 km),3–5 yrs,Band 3 – Mid-High,Moderate Dissatisfaction,Below Average,High,Poor,2.674,Medium Risk
890,27,Francine,Archbell,Female,IT,Marketing Lead,PhD,Married,1,28,Female,2,2016,123,3,4,False,,0,8,0–2 yrs,26–35,Far (26–50 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Below Average,High,Fair,2.606,Medium Risk
891,28,Tracey,Brewitt,Male,Sales,Manager,PhD,Single,18,34,Male,3,2010,173,4,1,False,3.0,0,14,11–20 yrs,26–35,Far (26–50 km),12+ yrs,Band 4 – High,Moderate Dissatisfaction,Average,Very Low,Good,3.368,High Risk
892,32,Ive,Sammons,Male,HR,HR Specialist,Master's,Divorced,15,22,Male,3,2019,191,2,1,False,,0,5,11–20 yrs,26–35,Medium (11–25 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Very Low,Poor,3.394,High Risk
893,56,Griffin,Reder,Male,IT,Manager,Bachelor's,Single,11,39,Male,5,2014,25,4,2,False,,0,10,11–20 yrs,55+,Far (26–50 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Low,Good,2.478,Medium Risk
894,56,Marion,Faulconbridge,Female,Sales,Manager,Master's,Divorced,5,12,Female,3,2015,90,3,1,False,,0,9,3–5 yrs,55+,Medium (11–25 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Average,Very Low,Fair,3.324,High Risk
895,22,Fonzie,Deluze,Male,IT,HR Specialist,Bachelor's,Married,10,44,Male,1,2014,34,3,4,False,,0,10,6–10 yrs,18–25,Far (26–50 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,High,Fair,2.938,Medium Risk
896,26,Laurence,Gilluley,Male,Marketing,Data Analyst,Master's,Married,8,28,Male,1,2020,149,2,2,False,,0,4,6–10 yrs,26–35,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Low,Poor,3.456,High Risk
897,35,Gusella,Peasegod,Genderfluid,Operations,Marketing Lead,Bachelor's,Married,16,10,Non-Binary / Other,2,2014,81,3,1,True,2.0,1,10,11–20 yrs,26–35,Near (≤10 km),9–12 yrs,Band 3 – Mid-High,High Dissatisfaction,Below Average,Very Low,Fair,3.57,High Risk
898,35,Aubrey,Ricardot,Male,Finance,Manager,PhD,Married,15,43,Male,5,2022,59,3,1,False,,0,2,11–20 yrs,26–35,Far (26–50 km),0–2 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Very Low,Fair,2.636,Medium Risk
899,49,Kelcie,Kingstne,Polygender,HR,HR Specialist,PhD,Divorced,5,44,Non-Binary / Other,5,2020,177,5,2,False,,0,4,3–5 yrs,46–55,Far (26–50 km),3–5 yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,Low,Excellent,1.938,Low Risk
900,28,Darcie,Cohani,Female,Finance,Marketing Lead,PhD,Divorced,20,20,Female,4,2022,167,1,4,False,,0,2,11–20 yrs,26–35,Medium (11–25 km),0–2 yrs,Band 4 – High,N/A (Still Employed),Good,High,Very Poor,2.39,Medium Risk
901,35,Elsie,Tabourel,Female,Finance,HR Specialist,PhD,Married,10,40,Female,3,2022,198,2,5,False,,0,2,6–10 yrs,26–35,Far (26–50 km),0–2 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Very High,Poor,2.08,Low Risk
902,56,Amabelle,Imbrey,Female,Marketing,HR Specialist,Master's,Divorced,5,19,Female,2,2019,14,1,3,False,,0,5,3–5 yrs,55+,Medium (11–25 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Neutral,Very Poor,3.238,High Risk
903,49,Bryanty,Galletley,Male,HR,Data Analyst,PhD,Married,2,23,Male,2,2010,95,4,4,False,,0,14,0–2 yrs,46–55,Medium (11–25 km),12+ yrs,Band 1 – Low,N/A (Still Employed),Below Average,High,Good,2.646,Medium Risk
904,26,Lusa,Peterken,Female,Finance,Manager,Bachelor's,Divorced,20,7,Female,3,2011,182,4,2,False,,0,13,11–20 yrs,26–35,Near (≤10 km),12+ yrs,Band 4 – High,N/A (Still Employed),Average,Low,Good,2.964,High Risk
905,31,Deeanne,Putterill,Female,Sales,HR Specialist,PhD,Married,11,18,Female,1,2014,91,4,4,False,,0,10,11–20 yrs,26–35,Medium (11–25 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,High,Good,2.636,Medium Risk
906,23,Melinde,Pleasance,Agender,IT,HR Specialist,Master's,Divorced,10,32,Non-Binary / Other,2,2019,191,4,5,False,,0,5,6–10 yrs,18–25,Far (26–50 km),3–5 yrs,Band 2 – Mid-Low,N/A (Still Employed),Below Average,Very High,Good,1.914,Low Risk
907,51,Jesse,Mannie,Male,Operations,Senior Developer,Bachelor's,Divorced,17,43,Male,2,2020,53,1,1,False,,0,4,11–20 yrs,46–55,Far (26–50 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Below Average,Very Low,Very Poor,3.836,High Risk
908,43,Olly,Deboo,Female,IT,Manager,PhD,Single,4,24,Female,3,2015,160,5,5,False,,0,9,3–5 yrs,36–45,Medium (11–25 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Average,Very High,Excellent,1.648,Low Risk
909,24,Gustaf,Taudevin,Male,Operations,Marketing Lead,PhD,Single,9,17,Male,4,2023,194,1,2,False,,0,1,6–10 yrs,18–25,Medium (11–25 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Good,Low,Very Poor,2.934,Medium Risk
910,27,Corine,Garrique,Female,Sales,Manager,Bachelor's,Single,19,46,Female,2,2014,103,5,2,False,,0,10,11–20 yrs,26–35,Far (26–50 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Below Average,Low,Excellent,2.842,Medium Risk
911,26,Adolph,Sayre,Male,IT,Data Analyst,Bachelor's,Single,16,5,Male,1,2023,142,3,3,False,,0,1,11–20 yrs,26–35,Near (≤10 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Neutral,Fair,2.71,Medium Risk
912,25,Elliott,Ambage,Male,Marketing,Data Analyst,Master's,Divorced,7,1,Male,4,2012,13,1,1,False,,0,12,6–10 yrs,18–25,Near (≤10 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,Very Low,Very Poor,3.752,High Risk
913,33,Guilbert,Peart,Male,Sales,HR Specialist,PhD,Divorced,16,10,Male,4,2017,180,5,5,False,,0,7,11–20 yrs,26–35,Near (≤10 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Good,Very High,Excellent,1.32,Low Risk
914,38,Jedidiah,Stummeyer,Male,Marketing,Senior Developer,Bachelor's,Single,10,50,Male,3,2017,113,4,1,False,,0,7,6–10 yrs,36–45,Far (26–50 km),6–8 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Very Low,Good,3.05,High Risk
915,57,Marys,Epgrave,Female,HR,Senior Developer,Bachelor's,Married,13,42,Female,1,2010,116,1,2,False,,0,14,11–20 yrs,55+,Far (26–50 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,Low,Very Poor,4.234,High Risk
916,26,Cam,Ivoshin,Male,IT,Developer,PhD,Married,2,10,Male,2,2017,180,5,3,True,1.0,1,7,0–2 yrs,26–35,Near (≤10 km),6–8 yrs,Band 1 – Low,High Dissatisfaction,Below Average,Neutral,Excellent,2.32,Low Risk
917,58,Luciana,Bransom,Female,Marketing,Developer,Bachelor's,Married,11,21,Female,3,2010,181,3,3,True,3.0,1,14,11–20 yrs,55+,Medium (11–25 km),12+ yrs,Band 3 – Mid-High,Moderate Dissatisfaction,Average,Neutral,Fair,2.992,High Risk
918,36,Noreen,Humberston,Polygender,IT,Senior Developer,Master's,Married,5,10,Non-Binary / Other,1,2017,25,5,2,False,,0,7,3–5 yrs,36–45,Near (≤10 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Low,Excellent,2.82,Medium Risk
919,38,Vivyan,Glowinski,Female,HR,Data Analyst,PhD,Married,7,25,Female,2,2010,26,4,3,False,,0,14,6–10 yrs,36–45,Medium (11–25 km),12+ yrs,Band 1 – Low,N/A (Still Employed),Below Average,Neutral,Good,2.95,Medium Risk
920,48,Robby,Brabon,Female,Finance,Manager,PhD,Married,8,29,Female,1,2015,59,3,4,False,,0,9,6–10 yrs,46–55,Far (26–50 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,High,Fair,2.858,Medium Risk
921,46,Fanny,Jeffs,Female,IT,Manager,Bachelor's,Single,2,47,Female,5,2017,138,5,2,False,,0,7,0–2 yrs,46–55,Far (26–50 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Outstanding,Low,Excellent,2.094,Low Risk
922,50,Gene,Wildish,Male,HR,HR Specialist,PhD,Divorced,6,31,Male,3,2020,47,3,1,False,,0,4,6–10 yrs,46–55,Far (26–50 km),3–5 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Very Low,Fair,3.112,High Risk
923,47,Erika,Mocker,Female,Sales,Data Analyst,Master's,Single,16,5,Female,4,2023,196,1,4,False,,0,1,11–20 yrs,46–55,Near (≤10 km),0–2 yrs,Band 4 – High,N/A (Still Employed),Good,High,Very Poor,2.31,Low Risk
924,49,Dannie,Benn,Male,IT,Developer,Bachelor's,Divorced,13,8,Male,5,2018,78,1,4,False,,0,6,11–20 yrs,46–55,Near (≤10 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Outstanding,High,Very Poor,2.366,Medium Risk
925,42,Sandor,Tayler,Non-binary,Sales,Senior Developer,Bachelor's,Divorced,10,37,Non-Binary / Other,1,2013,31,5,2,False,,0,11,6–10 yrs,36–45,Far (26–50 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,Low,Excellent,3.074,High Risk
926,23,Corney,Rubega,Polygender,HR,Data Analyst,Master's,Single,6,28,Non-Binary / Other,4,2016,54,1,3,False,,0,8,6–10 yrs,18–25,Far (26–50 km),6–8 yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,Neutral,Very Poor,3.006,High Risk
927,46,Zarla,Fawcus,Female,Sales,HR Specialist,Bachelor's,Single,1,47,Female,2,2010,123,5,5,False,,0,14,0–2 yrs,46–55,Far (26–50 km),12+ yrs,Band 1 – Low,N/A (Still Employed),Below Average,Very High,Excellent,2.144,Low Risk
928,29,Lana,Wear,Female,Marketing,Marketing Lead,PhD,Divorced,18,18,Female,4,2019,21,1,1,False,,0,5,11–20 yrs,26–35,Medium (11–25 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Good,Very Low,Very Poor,3.436,High Risk
929,56,Othello,Darnbrough,Male,Finance,Data Analyst,Master's,Divorced,13,10,Male,1,2011,80,5,2,True,2.0,1,13,11–20 yrs,55+,Near (≤10 km),12+ yrs,Band 2 – Mid-Low,High Dissatisfaction,Needs Improvement,Low,Excellent,3.12,High Risk
930,22,Kelsey,Poor,Female,Sales,Marketing Lead,Bachelor's,Married,11,6,Female,1,2014,165,2,2,False,,0,10,11–20 yrs,18–25,Near (≤10 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,Low,Poor,3.712,High Risk
931,26,Trumann,Rupprecht,Male,Marketing,Manager,Bachelor's,Married,14,21,Male,1,2024,60,5,2,False,,0,0,11–20 yrs,26–35,Medium (11–25 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Low,Excellent,2.492,Medium Risk
932,59,Remington,Ugolini,Male,Finance,HR Specialist,Bachelor's,Single,16,9,Male,5,2019,186,1,3,False,,0,5,11–20 yrs,55+,Near (≤10 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Neutral,Very Poor,2.618,Medium Risk
933,24,Esdras,Blankenship,Male,HR,HR Specialist,Bachelor's,Single,12,12,Male,3,2018,139,5,4,False,,0,6,11–20 yrs,18–25,Medium (11–25 km),6–8 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,High,Excellent,1.774,Low Risk
934,26,Jefferson,Dufton,Male,HR,Senior Developer,PhD,Divorced,13,50,Male,2,2015,114,4,1,False,,0,9,11–20 yrs,26–35,Far (26–50 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Below Average,Very Low,Good,3.35,High Risk
935,44,Sol,Rehorek,Male,IT,Data Analyst,PhD,Single,13,25,Male,5,2011,54,5,4,False,,0,13,11–20 yrs,36–45,Medium (11–25 km),12+ yrs,Band 4 – High,N/A (Still Employed),Outstanding,High,Excellent,1.75,Low Risk
936,54,Augy,Dillway,Male,Marketing,HR Specialist,Bachelor's,Single,3,23,Male,5,2017,172,2,1,False,,0,7,3–5 yrs,46–55,Medium (11–25 km),6–8 yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,Very Low,Poor,3.096,High Risk
937,28,Gabby,Pawlicki,Male,Operations,Senior Developer,PhD,Single,17,21,Male,2,2012,10,1,2,False,,0,12,11–20 yrs,26–35,Medium (11–25 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Below Average,Low,Very Poor,3.892,High Risk
938,40,Far,Pods,Male,Finance,Developer,Master's,Married,10,32,Male,2,2014,89,4,5,True,1.0,1,10,6–10 yrs,36–45,Far (26–50 km),9–12 yrs,Band 2 – Mid-Low,High Dissatisfaction,Below Average,Very High,Good,2.164,Low Risk
939,41,Tersina,Duxbury,Polygender,IT,Data Analyst,Master's,Divorced,10,28,Non-Binary / Other,1,2022,80,3,5,False,,0,2,6–10 yrs,36–45,Far (26–50 km),0–2 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,Very High,Fair,2.206,Low Risk
940,60,Rene,Klimov,Female,IT,HR Specialist,Master's,Divorced,7,31,Female,1,2022,153,4,3,False,,0,2,6–10 yrs,55+,Far (26–50 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Neutral,Good,2.562,Medium Risk
941,27,Way,Pickworth,Male,HR,Data Analyst,Bachelor's,Divorced,18,45,Male,3,2014,99,4,5,False,,0,10,11–20 yrs,26–35,Far (26–50 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Average,Very High,Good,1.99,Low Risk
942,40,Ann-marie,Hassall,Female,Sales,Data Analyst,Bachelor's,Divorced,13,27,Female,3,2014,40,2,2,False,,0,10,11–20 yrs,36–45,Far (26–50 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Low,Poor,3.354,High Risk
943,50,Ardyth,Jimenez,Female,Finance,Manager,Bachelor's,Married,4,39,Female,4,2023,97,3,2,False,,0,1,3–5 yrs,46–55,Far (26–50 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Good,Low,Fair,2.478,Medium Risk
944,46,Kati,Grubb,Female,Operations,Data Analyst,PhD,Married,5,41,Female,4,2017,129,1,5,False,,0,7,3–5 yrs,46–55,Far (26–50 km),6–8 yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,Very High,Very Poor,2.382,Medium Risk
945,47,Bev,Thonason,Female,HR,Manager,Bachelor's,Married,11,22,Female,3,2012,155,2,3,False,,0,12,11–20 yrs,46–55,Medium (11–25 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Neutral,Poor,3.144,High Risk
946,23,Valentina,Hedderly,Female,HR,HR Specialist,Bachelor's,Divorced,19,9,Female,5,2013,188,5,1,False,,0,11,11–20 yrs,18–25,Near (≤10 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Very Low,Excellent,2.518,Medium Risk
947,52,Lucho,Cuppitt,Male,Operations,Data Analyst,PhD,Divorced,2,42,Male,3,2020,32,3,1,True,5.0,1,4,0–2 yrs,46–55,Far (26–50 km),3–5 yrs,Band 1 – Low,Low Dissatisfaction,Average,Very Low,Fair,3.134,High Risk
948,32,Lita,Sparsholt,Female,Sales,Developer,Bachelor's,Married,10,16,Female,4,2012,154,4,1,False,,0,12,6–10 yrs,26–35,Medium (11–25 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Good,Very Low,Good,3.032,High Risk
949,56,Caryl,Brickham,Female,Marketing,Marketing Lead,Bachelor's,Single,15,25,Female,3,2012,128,5,4,False,,0,12,11–20 yrs,55+,Medium (11–25 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,High,Excellent,2.1,Low Risk
950,36,Griffith,Allabarton,Male,Marketing,Manager,PhD,Single,6,27,Male,3,2023,32,4,5,False,,0,1,6–10 yrs,36–45,Far (26–50 km),0–2 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Very High,Good,1.504,Low Risk
951,30,Oswell,Rosenzwig,Male,Operations,Developer,Master's,Married,19,36,Male,4,2019,39,1,5,False,,0,5,11–20 yrs,26–35,Far (26–50 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Good,Very High,Very Poor,2.272,Low Risk
952,47,Charlene,Tremontana,Female,Finance,HR Specialist,Master's,Married,5,32,Female,1,2020,33,4,1,False,,0,4,3–5 yrs,46–55,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Very Low,Good,3.264,High Risk
953,56,Kelly,Greschik,Male,Sales,Developer,PhD,Divorced,15,35,Male,3,2010,56,5,5,False,,0,14,11–20 yrs,55+,Far (26–50 km),12+ yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Very High,Excellent,1.92,Low Risk
954,40,Thomasine,Heild,Female,Sales,Data Analyst,PhD,Married,16,35,Female,3,2013,196,3,2,False,,0,11,11–20 yrs,36–45,Far (26–50 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Average,Low,Fair,3.17,High Risk
955,31,Allin,Auld,Male,IT,Marketing Lead,Master's,Married,10,32,Male,3,2011,32,1,3,False,,0,13,6–10 yrs,26–35,Far (26–50 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Neutral,Very Poor,3.464,High Risk
956,41,Beatrix,Chuck,Non-binary,Sales,Marketing Lead,Master's,Single,5,35,Non-Binary / Other,5,2020,57,5,3,False,,0,4,3–5 yrs,36–45,Far (26–50 km),3–5 yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,Neutral,Excellent,1.62,Low Risk
957,45,Simeon,Keenlayside,Male,Operations,Marketing Lead,Bachelor's,Married,7,35,Male,5,2010,91,4,1,False,,0,14,6–10 yrs,36–45,Far (26–50 km),12+ yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Very Low,Good,2.97,High Risk
958,22,Willey,Mapham,Male,Finance,Senior Developer,Bachelor's,Divorced,7,15,Male,4,2012,161,1,2,False,,0,12,6–10 yrs,18–25,Medium (11–25 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,Low,Very Poor,3.48,High Risk
